predicted,actual
4411.17,4030
45185.0,45185
12347.63,12007
2700.0,2700
56212.15,55983
22152.0,22152
7463.34,7412
7298.12,4979
5163.95,5060
5954.0,5954
3090.12,3090
60608.8,60508
58589.8,66077
54001.84,51875
5450.01,5441
9395.45,7488
3306.155,3000
6508.16,6502
39818.54,37985
3396.35,3393
52175.0,52175
52509.83,52063
3096.0,3096
4981.55,4971
8520.15,8016
2664.08,8032
3922.01,3467
26062.44,32444
56588.0,56588
7762.28,6489
6640.205,8112
5566.7,7641
5617.89,5103
44405.0,44405
8743.26,12495
3692.6,3689
52853.59,58032
50978.81,51595
6239.01,6067
11211.3,10785
46082.33,45693
22707.44,22152
3862.0,3862
60978.0,60978
44354.16,44405
2752.76,2723
7389.84,7474
53164.0,53164
3320.85,3102
24056.0,24056
5802.52,5697
3234.0,3234
6771.51,6304
6640.64,6397
6574.3,6568
10402.25,17421
46330.61,46097
10132.26,7950
3676.57,3354
30880.346666666665,29980
5950.22,5892
53937.0,53937
6019.425666666666,6032
42521.0,42521
3203.68,3153
51817.0,51817
5868.66,4896
2979.595,2658
8769.79,4654
4693.72,4687
49613.0,49613
56615.72,58394
48917.68,49613
52999.36,53152
6131.74,6489
4249.0,4249
6195.0,6195
7711.86,7490
5822.09,5618
41064.0,41064
2862.2519047619053,3433
10354.16,10018
3136.24,3153
8587.92,7584
3466.0,3466
7819.23,14114
56451.64,51819
5857.69,6584
41839.9,41269
7410.85,6553
60396.0,60396
17135.77,11520
4027.7,4309
50271.0,50271
69221.6,69244
5009.84,5812
6321.91,6324
44013.0,44013
44280.0,44280
2222.61,2124
8736.52,5942
58260.35,69407
4364.32,4086
2339.0,2339
2339.0,2339
4468.12,4417
17258.01,14680
6482.18,6759
3502.44,3090
53164.0,53164
43586.03,42521
53625.77666666667,56702
3433.02,3583
5443.73,5577
2346.31,2203
61499.9,53209
3256.82,2857
8111.0,8111
5371.85,5102
72614.78,63979
6032.0,6032
2187.24,2124
6560.03,6578
48125.0,51342
32646.0,32646
2511.3,2477
3637.17,3519
49568.04,49553
2901.0,2901
65325.08,60555
14587.82,17653
6925.99,6568
2900.0,2900
7540.99,7501
54608.0,54608
6546.78,5375
4059.24,3980
6425.56,6450
6531.32,6502
64072.93,56121
22178.52,22140
4818.39,4789
5901.28,5883
2134.14,2132
1890.0,1890
8149.02,7950
4610.16,4637
56179.42,51697
9875.14,8148
3325.37,4031
4004.99,4284
2408.68,2050
4796.0,4796
61583.0,61583
60767.6,60396
4111.0,4111
5226.24,6060
5004.54,4611
9505.0,9501
12183.75,10374
6286.005714285714,6548
6420.28,6195
49725.0,49725
6394.74,6324
3014.0,3014
3781.77,3393
7675.07,7352
5823.0,5823
12866.86,13054
8100.0,8100
55115.08,58069
51457.0,51457
86317.77,84756
7864.36,7662
8326.92,8909
38084.29,37985
8351.56,8799
5923.3,6128
63325.29,58125
5604.89,4672
60978.0,68415
8012.39,5037
9220.65,6776
2479.53,2339
51707.0,51707
5542.68,5702
67163.04,67004
58383.08,61649
62206.8,57017
2637.1,2339
3260.91,3467
60978.0,60978
10228.25,8448
11316.93,12348
4070.04,4028
49725.0,49725
11615.12,10413
57074.12,57017
44631.56,44144
2408.66,2410
46784.0,45995
9035.13,10050
5995.99,5915
4370.01,3389
45883.0,45883
3330.52,3090
54167.56,54306
4792.0,4792
7169.291,7135
4627.51,4637
11504.33,11675
4130.383333333333,4020
6138.32,6177
5146.0,4939
4979.0,4979
5441.0,5441
9238.77,9201
2736.238,1694
57274.26,63889
6337.51,5208
47539.0,51058
5007.51,4656
46441.06,39321
59607.43,65069
6688.39,7042
3561.1,3324
7696.42,7241
57208.75,70714
13909.11,13571
32923.0,32923
51677.88,51707
44305.16,44144
4448.08,4491
6297.98,6395
45693.0,45693
7306.46,7081
11626.82,11205
81648.33,78897
55963.58,62729
51475.87,51595
45015.81,45342
13483.61,13394
10412.49,11427
59445.34,59254
7465.91,7484
55982.0,55982
49027.96,48851
4508.3,4502
4484.27,4149
2387.9,2361
41338.64,41269
6556.86,7135
14807.09,16569
54493.4,52175
6007.78,4554
5112.48,4860
8132.95,7950
6676.48,6906
5214.02,5221
6580.38,6568
15712.81,14690
5109.35,4672
5380.44,5817
58125.0,58125
7256.48,7212
5969.67,5937
12873.67,14008
61068.48,48234
57615.24,57081
43121.6,37929
41334.75,41269
4597.66,4508
24056.0,24056
12648.83,12454
5151.89,4817
38422.776,42424
6291.36,7810
5155.923142857142,5015
4506.0,3869
5299.98,4836
6474.68,6461
5688.58,4776
6693.38,6437
5456.35,4792
5657.0,5657
2502.38,2779
4502.0,4502
44280.0,44280
44405.0,44405
10982.66,7468
7426.0,7426
7075.27,7649
57869.27,64969
2743.84,2723
6001.49,7120
14241.795833333332,14364
13427.88,14355
27765.76,22140
52415.27,51457
4903.14,4896
13818.52,16572
6296.0,6296
69312.392,72237
4376.7,3633
7759.86,7834
9744.816666666666,9879
72189.76,69168
3767.47,3587
4274.6,4229
10043.85,10058
9148.8,5805
12581.04,12138
4971.64,4977
6986.81,5635
2362.16,2361
51707.0,51707
4464.02,4028
2262.44,2050
11740.99,10318
9733.27,11953
2690.45,2201
5816.7,6075
54687.41,54608
7368.23,7900
62591.0,62591
4210.31,4821
6301.39,6952
15508.93,14889
42521.0,42521
18077.05,18135
64565.0,63725
11507.749,10324
5286.34,3234
59830.16,57081
60232.0,60232
35668.95,35490
28510.0,28510
53152.0,53152
9420.62,7424
11813.02,11247
3467.8,3379
15120.18,13524
9410.765,13585
5475.5175,5896
13270.42,13758
52287.0,52287
4126.08,4710
4002.92,3999
6053.43,5293
7550.67,7081
4470.75,3393
4000.0,3831
52034.04,51875
6056.7,5937
42759.56,50473
23838.0,23838
4165.74,3971
2154.5,2050
6282.77,5942
52137.215,54377
5144.79,5102
4628.08,5333
6953.18,6240
40593.0,40593
11601.19,11639
58125.0,58125
5949.0,5949
3649.12,3306
42812.79,42521
3257.31,2463
6069.331666666666,5949
5591.45,7196
47927.29,47657
5996.4,5949
5730.99,5235
3163.15,2339
41397.25,41281
2475.56,2476
5989.16,5955
41314.0,41314
12873.28,12918
45883.0,45883
1776.0,1776
66784.53,53743
73536.76,66155
5035.71,5136
50274.79,50271
20000.0,20000
6287.0,6287
11297.4,11310
2204.24,2201
5654.63,7056
2536.6,2409
51817.0,51817
6706.52,6153
4973.76,4461
5949.0,5949
5369.84,5097
8288.98,8043
12191.29,10575
2532.12,2410
19043.69,18765
8090.25,8112
8475.49,11291
4486.58,4959
4550.22,4499
49836.73,51382
41269.0,41269
4581.4,4359
51174.63,51707
8246.66,7774
4914.88,4913
5795.42,5632
3483.9,3361
14027.794666666668,13225
5949.0,5949
3265.99,3389
4661.51,4500
5039.43,5028
6460.88,6461
7330.35,7302
4080.59,4020
13825.8,13830
4852.68,4827
4030.22,4028
12741.26,12138
2130.87,2124
6146.44,6067
57960.08,55502
40617.75,38099
5618.47,6664
8677.42,7954
5190.27,4453
4725.51,4284
2226.83,2201
63845.96,60365
49613.0,49613
9885.11,12118
11201.06,11164
1998.0,1998
6328.18,7919
3035.64,2336
7482.44,12792
4200.94,4165
8134.15,13818
5707.98,5697
34354.0,34354
3153.9,3090
6274.17,6312
5161.96,5617
2090.62,1998
8082.16,7950
6323.0,6297
4450.37,4417
6906.42,6578
4394.33,4230
4503.16,4499
4205.95,4414
34472.0,34472
51372.0,51372
31436.0,31436
3738.08,4939
32646.0,32646
2968.0,2968
4865.26,4263
7867.5,7886
1784.43,2398
10710.9,10607
5269.82,5234
3743.22,4027
2801.94,2339
5344.99,5380
6004.09,5768
13055.06,12990
2150.0,2150
4054.12,8689
2410.0,2410
54930.4,54684
8172.66,8016
12975.66,12138
56351.23,51457
3955.89,4056
4442.11,4337
42247.99,42457
8444.18,8118
5099.02,4190
2885.7,2098
6684.18,6734
7279.04,7518
6579.6,6489
8056.77,8112
2278.0,2278
4187.96,4165
4052.4,5325
36608.68,36565
3539.94,3551
2357.6,2276
12366.94,11129
66140.17,72268
11788.31,10680
21545.76,23387
6395.0,6395
57790.15,53645
36791.4,36712
55479.62,55377
56938.072,57057
3686.23,3393
13622.85,13026
6734.04,6728
4001.131666666666,5805
3710.24,3720
6466.39,6195
5265.99,3393
7869.015,6271
9527.11,9624
51817.0,51817
5560.72,5504
60978.0,60978
2477.0,2477
57565.08,67004
51589.75,51457
12367.51,12779
45413.16,41269
52230.64,52064
4407.36,4381
3391.63,3357
64481.0,64285
6498.52,6488
2731.05,2723
4453.42,4416
4687.11,4658
40843.0,40843
6081.1,5943
4420.16,4387
7172.27,6048
4028.0,3749
3680.51,3592
53645.0,53645
2701.91,4079
3653.126666666666,4151
52219.8,52175
3079.655,3275
5054.920666666667,6398
65991.33333333334,61404
38099.0,38099
4041.75,3999
3625.86,3401
5060.05,4792
6067.0,6067
13297.5,12454
4198.2,4173
39508.16,38554
3000.0,3000
4422.286666666667,4896
56590.0,56590
2203.22,1755
6809.7,6711
4685.49,3982
49296.04,49207
6168.75,4387
53926.92,53937
67400.64,66928
6326.76,6292
57100.15,56702
3334.0,3334
5744.08,5955
4392.59,4538
6218.0,7730
7948.42,7927
3185.57,2410
34439.64,29094
2134.82,1543
59168.29,61032
16502.19,19014
5718.74,5610
4544.45,4541
42514.4095,32923
8134.16,8112
5831.003000000001,5800
61377.48,66940
5977.2,5954
3089.58,3780
4020.99,4000
44156.822,44144
6260.15,5942
11502.06,11520
4405.37,4094
7627.54,7575
5879.74,6105
3357.0,3672
5844.69,5810
80566.0,80566
5005.83,4942
8422.02,7584
7103.58,6461
65600.05,64890
32859.0,32859
28510.0,28510
4099.0,4099
6219.32,6256
5272.48,8400
47395.0,47395
4195.96,4086
6797.0,6797
70479.19,71058
20684.0,20684
6645.95,6437
51424.98,48851
1925.12,1890
7712.6,6122
5695.76,5656
9984.42,10058
24779.14,24056
9898.8,9840
4755.65,4756
7877.0,7877
56590.0,56590
55344.25,52715
2583.88,2200
59518.05,54684
8166.94,8112
3093.03,3090
56771.32,54841
4111.0,4111
2700.5,2700
4496.0,4496
14862.85,14565
9397.29,9277
6395.29,6389
5232.12,5452
60338.52,60260
47317.25,53757
4979.0,4979
9408.52,6450
6017.601,6032
12984.17,12454
52684.6,53071
8706.95,9736
49825.68,49613
5821.35,5817
11161.11,10461
60260.0,60260
6926.89,6594
8780.28,8719
5289.85,6063
45883.0,45883
5988.67,6614
5919.77,6075
6384.91,8803
60453.0,60260
6049.0025,4863
4374.82,4337
8699.96,7329
54608.0,54608
52474.71,52287
3036.51,3090
54684.0,54684
46097.0,46097
32338.81,32347
6661.62,6510
4379.11,4363
7590.47,7186
22989.39,20898
57778.990333333335,59033
8271.306666666665,6489
60879.75,60160
52656.04,51372
54608.0,54608
2339.0,2339
6082.4,5955
15015.69,22306
2722.96,2336
11343.46,12920
35696.16,27864
17750.323333333334,19180
3832.79,3357
5109.49,5037
42742.97,41113
12341.49,11928
77372.82,63151
6138.59,6308
53209.0,53209
56382.0,55983
6567.4,6568
10851.2,11854
27792.0,27792
56762.64,51875
14832.59,11853
5858.7,5988
4282.46,4177
3396.43,3393
60970.82,60978
6007.02,6009
33100.64,32923
1708.88,1694
8759.86,8816
5321.52,5942
5606.54,5603
9447.84,9277
45693.0,45693
6756.09,6461
6634.83,9403
5937.0,5937
6611.54,8489
4488.65,4417
5888.0,5888
3212.14,3090
53635.03,51707
9036.32,8828
4498.0,4498
11269.73,11139
56512.68,55377
7074.7,6600
55392.73,55377
56023.48,54841
4996.4,5309
10433.77,15393
60508.0,60508
2072.27,2050
71229.96,74956
5949.0,5949
7813.0,8260
5963.6,5937
19754.7,17621
10521.84,11593
10813.74,10680
16231.29,12623
51817.0,51817
7569.9,6159
7887.04,5178
13391.3,13894
51905.37,51707
60402.2,60260
4499.0,4499
50360.28,49725
54684.0,54684
4912.58,4977
57366.98,59021
12114.0,12114
67645.0,84557
5606.0,5606
9656.22,9884
56569.89,56588
4088.59,5027
4693.36,4755
3423.72,3393
6001.86,5888
4092.33,3269
6109.0,6109
54684.0,54684
56663.21400000001,57057
63570.48,69885
10519.96,9879
8102.225,8111
69302.66,69244
6634.0,6634
4767.19,4796
58317.13,51697
7584.0,7584
5206.0,5206
6276.98,6038
63646.55,51819
29677.79,27792
5378.47,3925
5507.0,5507
16897.98,18533
5245.19,5232
10097.74,7326
42521.0,42521
1886.52,1830
7682.06,8950
3975.19,4007
6311.01,6437
6027.5374999999985,6015
7342.68,5227
51595.0,51595
2268.83,2276
2754.29,2723
37985.0,37985
55520.5,51707
46064.75,45883
56585.91,45995
7926.45,9269
35763.01,35554
54370.88,56476
8999.31,6951
41875.18,41269
4364.06,4229
6110.08,6132
7586.59,7479
12889.23,12389
6838.1375,7954
51875.0,51875
4497.96,4496
6502.0,6502
7649.4,7277
2207.36,1998
48206.46,45693
10431.12,10143
6345.87,8331
4995.88,5956
5772.0,5772
41221.96,41269
6555.88,6450
4498.0,4498
56590.0,56590
4187.615,4056
6574.3,6568
6918.91,6568
5772.0,5772
62578.12,57453
11380.6,8641
5909.16,5888
6190.99,6133
5943.98,5760
5770.42,6389
4869.59,3050
45693.0,45693
37888.0,37888
17726.445,15690
4046.82,3843
69515.0,69515
49806.33,47657
5423.52,4452
10014.807333333334,7869
4433.5,4474
2904.65,2901
52063.0,52063
4509.04,4348
3125.97,3150
56590.0,56590
41101.0,41101
3012.0,3012
52063.0,52063
6370.3,5818
7203.2,7212
6176.2,6186
5523.87,5500
5273.75,4893
2339.0,2339
56588.0,56588
6356.62,5937
5744.543333333334,6601
20848.83,21423
6918.39,6437
1802.4773333333333,1788
6100.08,3672
4915.36,4912
4734.94,4732
5837.25,5818
42457.0,42457
7673.984,6840
4756.9,4637
52922.98,53164
7756.15,7352
7695.32,7005
6524.32,6450
3001.0,2568
44478.0,44478
11393.815166666665,11205
44432.0,44432
16274.07,12164
2339.11,2339
31947.28,49006
2803.65,2228
66642.04,66063
46052.76,44280
2167.46,2230
5677.68,5720
6841.23,7326
4932.88,5219
12146.73,12054
5075.15,5224
3147.99,2836
5583.14,5574
8910.2675,8321
54896.0,54896
3561.45,3361
53440.0,53440
4369.61,4393
12370.07,12570
53652.68,53152
60212.71,60260
54677.87,34210
81336.51,109776
4602.46,4612
55233.14,54608
58635.68,57920
1604.0,1604
6389.1,6324
4853.58,4784
64258.68,56588
59900.04,69739
8291.54,8111
6520.44,6487
3751.0,3563
54632.69,54684
5924.69,5875
9854.7,9945
66540.12,66063
9372.3,9277
4500.0,4500
7495.56,7496
4165.0,4165
48851.0,48851
6049.46,4755
41314.0,41314
9703.946666666667,9734
3982.66,4007
4498.0,4498
6769.52,6536
7506.5,7412
2975.74,2966
6678.62,6174
6195.0,6195
5981.55,5269
2098.0,2098
53209.0,53209
1830.0,1830
5758.88,5761
12493.13,10836
4723.45,5275
4626.85,4294
42194.87,41281
4430.87,4387
6292.55,6319
3233.27,4139
5155.27,5280
4446.08,4663
70042.72,66928
5574.0,5574
6312.19,5962
5966.45,5960
10319.89,10318
4337.16,4272
5117.19,4762
5767.76,4933
14087.15,13935
63294.92,61933
3379.0,3379
6181.16,5330
6595.97,6500
49312.52,57129
4734.69,3862
76088.3,70588
4896.0,4896
54481.0,54481
58258.12,57081
10697.71,8611
3148.72,3012
6817.9,7232
5742.0,6339
9865.19,9798
4672.0,4672
4568.47,3971
54684.0,75953
5117.03,4807
5943.02,5943
12751.48,12045
52287.0,52287
6711.0,6711
95199.07,111964
7704.66,6620
64110.32,72065
62295.88,61933
3980.838333333333,3860
10642.78,10159
4382.0,3771
7857.3,8631
8109.03,8201
10726.61,10783
51950.81,49177
4825.64,4836
5219.975,5320
57973.57,57920
11797.4,12138
6324.0,6324
49177.0,49177
4909.0,4909
8658.203333333333,8043
50108.8,49896
9556.05,7854
6230.21,6262
2276.0,2276
6028.8,5760
3927.31,3843
8787.33,10470
68131.56,70154
66646.94666666668,73369
6413.82,6395
53645.0,53645
7245.35,7176
5085.61,5093
4698.25,4501
12343.65,12150
51817.0,51817
51772.75,51707
5130.97,5120
4770.0,4469
5491.91,5282
7857.74,7294
3334.0,3334
61933.0,61933
52392.0,52392
5949.0,5949
54767.04,54608
61407.81916666667,70588
56531.54,56476
61804.2,62045
1826.11,1776
4276.62,4453
3915.41,4071
4957.66,4896
13764.05,13608
5938.98,5734
57838.5,53499
2177.08,2105
6047.75,5293
32859.0,32859
35554.0,35554
4509.16,4500
8964.19,9001
7985.4,7763
6785.9,5955
49207.0,49207
6067.56,6811
38872.03,37658
7171.44,6324
9378.36,7387
14272.763333333334,15090
6016.402499999999,6015
1128.11,1105
2614.19,2339
8729.36,8803
8171.92,7207
4672.0,4672
4912.51,4019
1571.12,1543
5274.04,9247
24234.0,24234
4976.15,4979
42521.0,42521
10007.97,16560
45883.0,45883
53152.0,53152
4181.4,4173
6004.2425,6032
5451.48,5310
5858.31,5955
59612.32,57920
3939.7,3916
50826.87,50271
5951.1,6159
2426.75,2410
3953.9,3988
56832.2,54777
3357.0,3357
4282.8,4229
1633.74,1543
37987.28,37985
62670.52,62591
2091.0,2091
71117.07,69244
65794.29,60160
45883.0,45883
6471.95,6489
44144.0,44144
11883.46,12138
7615.98,7425
6436.7,6437
32859.0,32859
4433.37,4367
3093.48,3090
5316.26,5166
61977.8,61933
1543.0,1543
12042.37,12150
66476.84,64173
9373.98,9201
7185.79,6601
5673.85,6166
4955.04,4977
34800.77,34460
54684.0,54684
55381.48,55377
64137.88,79517
12900.24,16968
39499.0,39499
54800.54,58750
5003.23,4658
31982.0,31982
9951.74,13874
8952.66,7487
5742.87,6213
7983.649,7423
5142.28,4506
3603.4966666666664,3001
2331.76,2250
4811.73,4896
23424.0,23424
11534.54,11520
54841.0,62793
8625.545,8478
3470.22,3381
51911.11,49207
12214.61,13182
7255.67,6489
54684.0,54684
9582.23,8641
2530.19,2477
28537.92,27792
51707.0,51707
10861.055,11129
49553.0,49553
9954.41,10039
11592.3375,13613
6067.0,6067
3175.46,3911
23898.0,23898
64055.29,62591
60978.0,60978
5188.5,5042
10216.1,10248
2045.17,1755
4181.4,4173
69316.74,69168
60102.43,60508
7548.45,7020
44108.78,54608
56094.68,55502
8579.33,7982
5480.03,4765
8045.57,7222
4501.25,4496
4953.62,4908
37994.53,37985
6067.0,6067
4947.04,4658
9127.7,9470
67591.66666666666,67769
69035.84,69168
3999.01,3999
1604.0,1604
3985.44,3754
68040.57,74441
56222.92,57017
53158.28,49553
52287.0,52287
15146.98,14238
4681.85,4672
67476.14,66928
5177.0,5177
8190.298333333334,6840
9454.839999999998,8899
5859.01,6827
44007.85,45144
58111.0,58111
2350.09,2738
56804.51833333333,56702
7901.73,7425
9244.62,9178
3906.21,3843
38099.0,38099
69626.19,72671
4143.44,4028
14064.44,13524
2905.49,3153
59383.56,55377
6328.98,6732
2901.0,2901
5742.55,5632
22140.0,22140
3031.94,3014
1867.63,1830
2200.07,2792
40593.0,40593
4818.93,4827
7382.44,7167
4487.34,4491
4531.31,5348
6132.0,6132
2637.28,2201
5024.16,5068
33162.55,32923
4791.7,4792
5666.99,5805
40532.04,37405
44144.0,44144
38503.21,38099
7046.68,7081
5080.41,5070
19290.6,18798
60978.0,60978
57262.72,56702
42521.0,42521
6067.0,6067
12252.23,11307
4010.41,3685
57312.33,54115
64150.6,64173
45805.0,45805
38825.76,44246
3572.5,3423
3862.0,3862
5249.13,5691
4838.56,6527
4402.93,4211
12899.995,12454
3337.185,3334
4762.288,4537
4732.93,3749
8722.57,8719
39549.11,39377
6096.51,6067
13066.6,13054
6164.69,6172
2476.0,2476
5659.69,5654
2700.0,2700
7804.52,7410
55983.0,55983
58556.62,57017
7934.34,8419
5616.04,5504
12130.54,11844
10021.98,10155
4028.0,4028
5576.675,5127
4971.0,4971
1105.0,1105
1603.0,1603
49583.08,49553
5318.13,6540
58769.39,57003
5036.15,5033
80270.2,63725
2108.65,2050
3304.0,4007
2205.32,2201
4412.75,4338
16159.63,11069
3014.0,3014
7431.13,7518
3441.52,3423
41391.5,41314
5630.4,5622
8112.0,8112
7590.73,7424
61271.89,60978
10637.71,13391
7478.495,7572
6046.88,5955
79349.0,79349
6581.6,6578
10783.67,10923
68303.0,77039
9009.17,12304
55556.68,54841
41715.25,41064
2650.375,2637
6376.778333333334,5915
11050.59,9639
63315.4,62098
8472.59,5603
13492.1,13054
11872.77,16665
3575.09,2994
54608.0,54608
5861.95,5817
57164.88,57939
1918.94,1890
5081.23,4229
6299.15,6296
4587.38,4439
3424.05,2105
52522.0,52522
10590.37,9349
4681.75,3090
11356.96,12333
44682.0,44682
22231.4,22152
7980.82,7774
53209.0,53209
9753.88,8394
57274.16,55983
58895.56,69885
52803.925,51819
52287.0,52287
5063.77,5399
6948.523333333333,7562
9192.59,7958
5218.01,5178
16198.88,14784
13671.3,14343
6114.71,5960
3646.0,3646
8780.0,7046
4961.98,4914
4356.51,4359
3809.53,3318
11543.57,11803
4674.34,3971
3096.0,3096
4778.94,4556
53454.99,45995
49568.04,49553
3991.86,3988
3948.51,4069
4207.938,4056
3774.733333333333,3393
8423.93,12118
45693.0,45693
9529.88,9424
2201.0,2201
70739.83,60508
3135.7925,2526
15547.23,15008
56476.0,56476
60531.22,60365
52985.59,53164
3239.52,3389
4519.34,4986
5267.63,3862
3536.34,3831
53330.92,53152
7330.73,6170
6264.6,5525
27951.135,27864
46159.61,47585
62524.0,62524
5241.55,5232
4882.28,3855
7484.3,5953
3090.0,3090
62647.045,67137
51875.0,51875
37432.0,37432
57099.62,51707
58271.32,58315
71133.96,61049
51595.0,51595
6117.76,6456
22152.0,22152
5690.77,5606
5312.73,5224
49536.64,48851
5314.15,5177
4496.0,4496
7752.07,9891
1858.86,1830
7652.27,7584
13590.52,12054
63045.98,60978
2253.64,2212
5436.0,5177
2314.52,2278
8597.06,7466
3197.78,2361
11156.98,20746
47395.0,55347
6205.916666666666,5771
61175.16,59145
5761.0,5761
2440.4,2410
4348.53,4165
55983.0,55983
5760.64,5810
5154.98,5283
19200.44,19376
8017.3,7982
11108.71,14409
9935.15,11427
4163.085,5798
68091.78,64831
4977.24,4793
39859.0,39859
61726.95,68415
3903.3,3862
11592.91,12854
4448.4,4524
11315.1,12108
8210.44,7950
3577.55,3467
22140.0,22140
2475.07,1890
7584.0,7584
10343.86,8345
2212.0,2212
14081.1,13023
49756.16,48795
51345.0,51345
6051.71,6116
5376.23,5178
1543.0,4296
5972.5,4488
22140.0,22140
56590.0,56590
9029.35,8719
6547.29,7466
12276.74,11698
33255.01,32634
4417.84,6548
9662.42,12506
4743.14,4357
7916.17,5227
7979.52,7958
9832.76,9420
34348.8,34472
11223.19,7774
6724.81,6821
6680.5,6578
59780.60666666667,74127
66723.0,66723
12554.89,11205
4969.56,4961
53277.01,53152
6450.0,6450
4502.0,4502
4233.7,4137
15533.62,18685
5897.23,4881
69778.2,72268
11984.26,12150
4216.17,4202
7337.59,7487
5828.55,5606
6568.0,6568
12913.44,13054
57250.06,57081
13963.16242857143,13168
1998.0,1998
71093.10833333334,59254
68824.47,68303
2338.0,1543
45257.0,45257
3263.62,3090
3712.08,3546
5177.0,5177
60232.0,60232
80714.74,80566
4304.95,4230
8160.265,8055
5883.28,6756
8114.34,8111
8524.08,7959
10543.67,10962
2500.658,2343
1443.0,1443
10650.17,15626
5667.305,4748
22152.0,22152
5291.305,4659
5365.71,6663
4279.4,4209
49825.68,49613
7705.86,7221
10404.05,9318
60342.6,60365
64968.04,64831
4077.31,3885
48898.08,49416
5365.84,5031
45257.0,45257
56476.0,56476
57175.72,51457
6132.0,6132
12987.4,11675
2371.94,2350
57304.28,64969
67146.9,71708
8731.72,8934
58853.06,75339
56635.5,55983
5315.34,5322
7183.525,7106
72291.96,72339
50271.0,50271
5803.453333333334,6809
48289.0,48289
29967.08,29764
5784.93,5467
4900.18,5178
8117.78,7877
32923.0,32923
6108.36,5927
8324.44,8535
3094.87,3015
4234.74,3873
3002.26,2750
6267.81,6262
55970.44,53164
4380.86,4593
7156.7,7135
12054.02,14880
6483.05,6461
58000.24,57920
42521.0,42521
60260.0,60260
7110.86,6786
12350.73,14201
46578.16,43910
10055.47,10648
2410.0,2410
34648.02,34460
6148.5,6618
54205.18,53164
12006.26,5127
44144.0,44144
3096.0,3096
11169.59,11205
39873.57,39847
54684.0,54684
6734.52,6711
4172.01,3860
7223.36,5223
15259.81,15636
60444.52,60365
39704.29,39499
35554.0,35554
7860.77,7708
5761.0,5761
7857.55,6797
3241.53,2974
6122.0,6122
56476.0,56476
3866.2,3862
57194.13,57057
38043.0,38043
11496.7,11488
5853.86,7006
12780.61,16236
53360.77,53152
9514.45,8023
21153.11,16996
74801.01,69549
5919.3,5892
50271.0,50271
22140.0,22140
49725.0,49725
4478.79,4348
60978.0,60978
4979.0,4979
5882.766666666667,5132
24122.0,24122
6293.79,6397
11673.16,11675
6395.0,6395
57144.8,60589
3626.09,3671
51993.6,51372
5321.58,5390
3941.43,3709
10406.94,9879
5060.32,5390
12105.12,15393
47283.53,47657
41467.88,41314
7202.57,7221
14678.4,14355
6125.65,8651
2204.93,2105
5908.456666666668,6304
60091.63,55502
3646.0,3646
61640.68,58125
4521.430833333334,4656
5963.94,5937
4579.62,4229
5987.53,5943
6410.98,4746
22775.2,22140
4837.96,4417
28576.83,28950
11856.25,9988
5796.8,5780
24128.44,23944
34444.63,34460
56019.4,49725
7717.28,6854
57052.53,56588
3352.56,3393
10309.018333333333,12015
51595.0,51595
7566.7,7576
6479.79,6437
13099.459166666667,11637
42521.0,42521
4157.34,4959
58849.6,57920
7514.41,7496
49725.0,59805
10080.99,10069
1755.0,1755
7107.98,7448
2271.66,2203
31480.8,31436
58987.88,61649
2832.31,2836
54608.0,54608
13450.211500000001,15624
56540.05,56590
22152.0,22152
3096.0,3096
6248.12,6510
8191.9,8111
4463.41,4363
56836.2,56588
54896.0,54896
18670.955,15624
2410.0,2410
8080.04,8111
4055.94,4048
5886.23,5888
7110.09,6729
5636.75,5523
55515.77,55502
56476.0,56476
47788.84,45883
6383.72,4556
3240.65,3072
60131.74,60260
3877.42,5798
4485.44,4357
53017.94,51875
6324.0,6324
13960.81,8442
3910.46,3223
39321.0,39321
6133.340999999999,6358
5017.0,5017
5920.66,5942
44144.0,44144
7597.2,7572
5478.19,5441
3377.0,3334
66063.0,66063
2901.0,2901
6655.8775,16029
11952.33,11739
37247.98,34460
1510.86,1551
55226.68,54777
5322.0,5322
4352.19,4230
69050.28,67769
6354.22,6615
14207.88,10680
2124.0,2124
12396.36,12206
3266.16,3100
5654.72,5606
5121.46,5413
5892.0,5892
72380.2,72201
4531.62,4499
5000.41,4796
3960.35,3961
49860.75,48289
10472.31,11164
4269.34,4294
49725.0,49725
66433.14333333333,60834
63086.5,62591
3967.87,3754
12240.85,8916
4882.36,4499
8642.77,8275
45257.0,45257
4914.93,4792
2313.11,4203
44362.28,44144
9671.462,10818
4931.08,5333
6067.52,4169
46051.1,45257
7522.0,7522
60978.0,60978
56476.0,56476
2339.0,2339
60629.39,60508
37544.2,36712
12386.36,13295
4612.0,4612
51817.0,51817
3980.72,3987
50223.96,53743
76431.3,82989
13825.8,13830
11496.61,11389
44144.0,44144
3980.74,4141
7198.84,5915
80005.32,64285
6772.8,6798
65488.68,65529
2056.0,2056
60260.0,60260
5193.87,4910
54684.0,54684
52093.17,51875
4238.78,3393
9914.65,5953
6109.0,6109
7612.86,5632
4383.14,4593
6474.249500000002,5732
3759.66,3597
7742.68,5954
3334.0,3334
54688.66,53152
7593.497333333333,11450
4821.8,5099
5888.0,5888
4528.86,4294
73369.0,73369
5061.48,4896
7098.05,9000
75872.52,79461
10296.09,7676
3957.04,3961
53004.74,54115
13067.88,14769
4379.42,4387
5892.2,5042
60629.6,60232
10069.45,10069
